Fight_ID,B_fighter,B_current_streak,B_avg_SIG_STR_landed,B_avg_opp_SIG_STR_landed,B_total_time_fought(seconds),B_Stance,B_Height_cms,B_Reach_cms,B_age,B_Record,B_Takedown_Diff
788,Diego Saraiva,-2,31.5,55.5,900,Orthodox,167.64,,25,,
787,Scott Junk,0,,,,Orthodox,185.42,,28,,
786,Michihiro Omigawa,0,,,,Orthodox,167.64,172.72,31,,
785,Din Thomas,4,22.71428571,21.14285714,673.8571429,Orthodox,175.26,,30,,
784,Terry Martin,2,9.5,10.75,226,Orthodox,172.72,180.34,26,,
783,Junior Assuncao,1,15,8.5,269.5,Orthodox,175.26,182.88,26,,
782,Pete Sell,-3,13.25,25.5,576.5,Orthodox,180.34,190.5,25,,
781,Edilberto de Oliveira,-1,46,78,637,Orthodox,182.88,,24,,
780,Leonard Garcia,1,16.5,44.5,581,Orthodox,177.8,175.26,28,,
779,Joe Veres,0,,,,Orthodox,170.18,,29,,
778,Kuniyoshi Hironaka,1,15,25.5,900,Orthodox,177.8,177.8,31,,
777,Jonathan Goulet,-1,8.25,11.75,456.5,Orthodox,182.88,185.42,28,,
776,Dan Henderson,2,29.5,28,900,Orthodox,180.34,187.96,37,,
775,Matt Hamill,3,25.33333333,15,475.6666667,Orthodox,185.42,193.04,30,,
774,Mirko Cro Cop,-1,10.5,12,282,Southpaw,187.96,185.42,32,,
773,Paul Taylor,1,78,46,637,Orthodox,182.88,182.88,27,,
772,Alessio Sakara,1,31,9.2,340.2,Orthodox,182.88,182.88,26,,
771,Terry Etim,1,5,26,288,Orthodox,185.42,185.42,21,,
770,Tomasz Drwal,0,,,,Orthodox,185.42,193.04,25,,
769,Naoyuki Kotani,-1,12,21,900,Southpaw,172.72,167.64,25,,
768,Anthony Torres,1,11,13,157,Orthodox,172.72,,29,,
767,Gabriel Gonzaga,4,15.5,7,424,Orthodox,187.96,193.04,28,,
766,Josh Koscheck,5,17,6.5,550.125,Orthodox,177.8,185.42,29,,
765,Alberto Crane,0,,,,Orthodox,165.1,,31,,
764,Kurt Pellegrino,2,11.33333333,8.333333333,327.3333333,Orthodox,172.72,177.8,28,,
763,Kendall Grove,3,26.33333333,15.33333333,573.6666667,Orthodox,198.12,200.66,24,,
762,David Heath,-1,18.33333333,45,650.6666667,Orthodox,180.34,182.88,31,,
761,Antoni Hardonk,-1,18,12.5,547.5,Orthodox,193.04,198.12,31,,
760,Ryan Jensen,0,,,,Orthodox,185.42,193.04,29,,
759,Marcus Aurelio,0,,,,Orthodox,177.8,187.96,34,,
758,Alvin Robinson,0,,,,Southpaw,175.26,172.72,24,,
757,Nate Marquardt,4,35.75,17.75,768.5,Orthodox,182.88,187.96,28,,
756,Tito Ortiz,-1,28.26315789,17.68421053,666,Orthodox,190.5,187.96,32,,
755,Hermes Franca,3,23.28571429,26.28571429,738.1428571,Orthodox,167.64,180.34,32,,
754,Heath Herring,1,37.5,16,900,Orthodox,193.04,198.12,29,,
753,Mike Nickels,1,22,4,190,Orthodox,193.04,,35,,
752,Diego Saraiva,-1,14,44,900,Orthodox,167.64,,25,,
751,Jason Gilliam,-1,0,7,94,Orthodox,182.88,,,,
750,Mark Bocek,0,,,,Orthodox,172.72,190.5,25,,
749,Jens Pulver,-1,27.75,22.75,815.5,Southpaw,170.18,177.8,32,,
748,Manvel Gamburyan,0,,,,Orthodox,165.1,170.18,26,,
747,Floyd Sword,0,,,,Orthodox,182.88,,30,,
746,Doug Evans,0,,,,Orthodox,175.26,,26,,
745,Brandon Melendez,0,,,,Southpaw,180.34,,24,,
744,Andy Wang,0,,,,Orthodox,167.64,,30,,
743,Rob Emerson,0,,,,Orthodox,175.26,177.8,25,,
742,Allen Berube,0,,,,Orthodox,172.72,,32,,
741,Brian Geraghty,0,,,,Orthodox,170.18,,26,,
740,Yushin Okami,4,28.5,20.75,835.75,Southpaw,187.96,190.5,25,,
739,Hector Ramirez,-1,33,17,456,Orthodox,182.88,,31,,
738,Rory Singer,-1,26.66666667,20.66666667,595.6666667,Orthodox,187.96,195.58,31,,
737,Clay Guida,-1,29.5,23,741,Orthodox,170.18,177.8,25,,
736,Scott Smith,-1,21,30.66666667,531,Orthodox,182.88,177.8,28,,
735,Jason Tan,0,,,,Orthodox,177.8,,25,,
734,Colin Robinson,0,,,,Orthodox,193.04,,38,,
733,Stevie Lynch,0,,,,Orthodox,177.8,,,,
732,Sam Stout,-1,31,29,503,Orthodox,175.26,177.8,23,,
731,Roan Carneiro,1,22,9,900,Orthodox,180.34,187.96,29,,
730,Jordan Radev,0,,,,Southpaw,170.18,,30,,
729,Jason Black,0,,,,Orthodox,172.72,,34,,
728,Luigi Fioravanti,-1,17,18.5,481,Orthodox,172.72,177.8,26,,
727,Pete Spratt,-1,7,4.666666667,276.5,Orthodox,175.26,,36,,
726,Jeff Cox,0,,,,Orthodox,177.8,,38,,
725,Chad Reiner,-1,6,27,900,Orthodox,180.34,,25,,
724,Luke Caudillo,0,,,,Orthodox,170.18,,26,,
723,Chuck Liddell,7,28.41176471,14.11764706,551.8823529,Orthodox,187.96,193.04,37,,
722,Joshua Burkman,2,18.6,10.6,497,Orthodox,177.8,182.88,27,,
721,Ivan Salaverry,-1,21.8,10.4,561,Orthodox,182.88,,36,,
720,Keith Jardine,2,50.4,26.6,697.8,Orthodox,187.96,193.04,31,,
719,Chris Leben,-1,16.125,11.125,391.5,Southpaw,180.34,187.96,26,,
718,James Irvin,1,7.75,14.25,287.5,Orthodox,187.96,190.5,28,,
717,Sean Salmon,-1,10,13,366,Southpaw,177.8,,29,,
716,Jeremy Stephens,0,,,,Orthodox,172.72,180.34,21,,
715,Carmelo Marrero,-1,8.5,11,551,Orthodox,182.88,185.42,26,,
714,Mirko Cro Cop,1,20,5,273,Southpaw,187.96,185.42,32,,
713,Fabricio Werdum,0,,,,Orthodox,193.04,195.58,29,,
712,Elvis Sinosic,-5,7.833333333,31.33333333,420,Orthodox,190.5,195.58,36,,
711,David Heath,2,23.5,34,526,Orthodox,180.34,182.88,31,,
710,Assuerio Silva,-2,22.5,46.5,529.5,Orthodox,177.8,,32,,
709,Matt Grice,0,,,,Orthodox,172.72,177.8,25,,
708,David Lee,-1,1,0,110,Orthodox,177.8,,,,
707,Victor Valimaki,-1,66,44,900,Orthodox,182.88,,,,
706,Dennis Siver,0,,,,Orthodox,167.64,177.8,28,,
705,Edilberto de Oliveira,0,,,,Orthodox,182.88,,24,,
704,Georges St-Pierre,5,40.875,11.75,526,Orthodox,180.34,193.04,25,,
703,Diego Sanchez,6,28.5,12.33333333,565,Southpaw,177.8,182.88,25,,
702,Leonard Garcia,0,,,,Orthodox,177.8,175.26,27,,
701,Mike Swick,5,12.8,9,242,Orthodox,185.42,195.58,27,,
700,Alan Belcher,1,18.5,13,832.5,Orthodox,187.96,185.42,22,,
699,Brad Imes,-2,50,60.5,858.5,Orthodox,200.66,,30,,
698,Pete Sell,-2,16.66666667,15.33333333,468.6666667,Orthodox,180.34,190.5,24,,
697,Pete Spratt,1,7,4.4,236.4,Orthodox,175.26,,36,,
696,Josh Haynes,-2,15.5,45.5,727,Orthodox,175.26,,29,,
695,Melvin Guillard,2,15,4.5,298.25,Orthodox,175.26,172.72,24,,
694,Antoni Hardonk,1,10,4,195,Orthodox,193.04,198.12,31,,
693,Dokonjonosuke Mishima,-1,1,1,127,Southpaw,170.18,,34,,
692,Seth Petruzelli,-1,25,14,900,Orthodox,182.88,193.04,27,,
691,Keita Nakamura,-1,16,22,900,Southpaw,180.34,185.42,22,,
690,Nate Mohr,0,,,,Orthodox,175.26,182.88,24,,
689,Forrest Petz,-1,25,20.5,599,Orthodox,175.26,180.34,31,,
688,Rich Clementi,1,25.33333333,35.66666667,643.6666667,Southpaw,175.26,182.88,31,,
687,Naoyuki Kotani,0,,,,Southpaw,172.72,167.64,25,,
686,Tim Sylvia,5,43.9,18.6,516.5,Orthodox,203.2,203.2,30,,
685,Drew McFedries,1,30,32,247,Southpaw,182.88,182.88,28,,
684,Jason MacDonald,2,7,8.5,353,Orthodox,190.5,203.2,31,,
683,Chris Lytle,-3,19.57142857,19.14285714,644.5714286,Orthodox,180.34,172.72,32,,
682,Renato Sobral,-1,12.125,9.5,476.875,Orthodox,185.42,190.5,31,,
681,Rex Holman,0,,,,Southpaw,190.5,,,,
680,Luigi Fioravanti,2,18,18.33333333,479.6666667,Orthodox,172.72,177.8,26,,
679,Jason Dent,-1,38,71,900,Orthodox,177.8,180.34,26,,
678,Jason Gilliam,0,,,,Orthodox,182.88,,,,
677,Travis Lutter,1,2.5,18.75,466,Orthodox,180.34,190.5,33,,
676,Eddie Sanchez,1,10,10,317,Orthodox,187.96,187.96,24,,
675,John Halverson,0,,,,Southpaw,175.26,,34,,
674,Marvin Eastman,-2,5.5,5,200,Orthodox,175.26,185.42,35,,
673,Scott Smith,1,14.5,21,346.5,Orthodox,182.88,177.8,27,,
672,Jorge Rivera,1,30.66666667,17.33333333,505.6666667,Orthodox,185.42,185.42,34,,
671,Tyson Griffin,1,0,1,110,Orthodox,167.64,172.72,22,,
670,Sam Hoger,-1,15.25,22.25,781.25,Orthodox,187.96,,26,,
669,Diego Saraiva,0,,,,Orthodox,167.64,,24,,
668,Sean Salmon,0,,,,Southpaw,177.8,,29,,
667,Heath Herring,0,,,,Orthodox,193.04,198.12,28,,
666,Spencer Fisher,2,26.2,21.6,492.8,Southpaw,170.18,177.8,30,,
665,Dean Lister,2,12.5,13.5,520,Orthodox,185.42,190.5,30,,
664,Chad Reiner,0,,,,Orthodox,180.34,,25,,
663,Chris Price,-1,5,13,239,Southpaw,187.96,,24,,
662,Clay Guida,1,26,13,582,Orthodox,170.18,177.8,25,,
661,Ross Pointon,-1,4,2,44,Orthodox,172.72,,26,,
660,Tito Ortiz,5,28.66666667,15.94444444,656.3888889,Orthodox,190.5,187.96,31,,
659,Forrest Griffin,1,52.4,35.6,609.6,Orthodox,190.5,195.58,27,,
658,Chris Leben,1,16.28571429,11.42857143,369.8571429,Southpaw,180.34,187.96,26,,
657,Marcio Cruz,-1,27.66666667,12,504,Orthodox,193.04,,28,,
656,Eric Schafer,1,7,2,146,Orthodox,190.5,190.5,29,,
655,Tony DeSouza,1,8.75,3.25,379.75,Southpaw,182.88,177.8,32,,
654,Carmelo Marrero,1,16,18,900,Orthodox,182.88,185.42,25,,
653,Rory Singer,2,26,13.5,472,Orthodox,187.96,195.58,30,,
652,Anthony Perosh,-1,8,18,162,Orthodox,190.5,190.5,34,,
651,Joe Riggs,1,14.85714286,8.857142857,352.7142857,Southpaw,182.88,177.8,24,,
650,Jeff Joslin,0,,,,Orthodox,182.88,,31,,
649,Drew Fickett,1,5.8,10.6,398,Orthodox,177.8,177.8,26,,
648,Shonie Carter,-2,15,12.75,527.5,Southpaw,177.8,,34,,
647,Victor Valimaki,0,,,,Orthodox,182.88,,,,
646,Jorge Santiago,-1,7.5,4.5,234,Orthodox,185.42,187.96,26,,
645,Dave Menne,-3,27,15.8,732.4,Orthodox,177.8,,32,,
644,Keita Nakamura,0,,,,Southpaw,180.34,185.42,22,,
643,Steve Byrnes,0,,,,Orthodox,182.88,,,,
642,Matt Hughes,6,23.1875,6.6875,553.5,Switch,175.26,185.42,33,,
641,Jeff Monson,3,17.33333333,23.66666667,602.8333333,Orthodox,175.26,187.96,35,,
640,Alessio Sakara,-1,39,5.333333333,450,Orthodox,182.88,182.88,25,,
639,Frank Mir,1,11.55555556,15.11111111,263.1111111,Southpaw,190.5,200.66,27,,
638,Dokonjonosuke Mishima,0,,,,Southpaw,170.18,,34,,
637,Gleison Tibau,0,,,,Southpaw,177.8,180.34,23,,
636,Sherman Pendergarst,0,,,,Orthodox,185.42,,39,,
635,Hector Ramirez,0,,,,Orthodox,182.88,,30,,
634,Josh Shockman,0,,,,Southpaw,193.04,,25,,
633,Chris Lytle,-2,15.83333333,19,602,Orthodox,180.34,172.72,32,,
632,Patrick Cote,-3,24.66666667,26.66666667,851.6666667,Orthodox,180.34,180.34,26,,
631,Rich Clementi,-1,31,51,847,Southpaw,175.26,182.88,30,,
630,Edwin DeWees,-2,4.5,21,210.5,Orthodox,185.42,,24,,
629,Jeremy Jackson,-1,9,17,724,Orthodox,177.8,,24,,
628,Pete Sell,-1,9,10,450.5,Orthodox,180.34,190.5,24,,
627,Gideon Ray,-2,6,12,161,Southpaw,177.8,,33,,
626,Thales Leites,0,,,,Orthodox,185.42,198.12,25,,
625,Rich Franklin,7,50.57142857,11.71428571,594.8571429,Southpaw,185.42,190.5,32,,
624,Kenny Florian,3,13.75,10,271,Southpaw,177.8,187.96,30,,
623,Kuniyoshi Hironaka,0,,,,Orthodox,177.8,177.8,30,,
622,Cheick Kongo,2,20.5,3,212,Orthodox,193.04,208.28,31,,
621,Dan Lauzon,0,,,,Orthodox,177.8,,18,,
620,Kalib Starnes,1,21,3,176,Orthodox,190.5,187.96,31,,
619,Justin James,0,,,,Orthodox,177.8,,29,,
618,Junior Assuncao,0,,,,Orthodox,175.26,182.88,25,,
617,Ken Shamrock,-2,8.428571429,10.71428571,495.4285714,Orthodox,185.42,182.88,42,,
616,Chris Price,0,,,,Southpaw,187.96,,23,,
615,Ed Herman,-1,33,25,900,Orthodox,185.42,195.58,26,,
614,Seth Petruzelli,0,,,,Orthodox,182.88,193.04,26,,
613,Crafton Wallace,-1,1,19,179,Orthodox,182.88,,30,,
612,Dustin Hazelett,0,,,,Orthodox,185.42,193.04,20,,
611,Josh Haynes,-1,8,41,554,Orthodox,175.26,,29,,
610,John Alessio,-2,9,9,651.5,Orthodox,177.8,182.88,27,,
609,Forrest Petz,1,45,8,900,Orthodox,175.26,180.34,31,,
608,BJ Penn,-1,30.44444444,20.33333333,672.4444444,Orthodox,175.26,177.8,27,,
607,David Loiseau,-1,20.33333333,39.16666667,653.3333333,Orthodox,182.88,193.04,26,,
606,Gabe Ruediger,0,,,,Orthodox,177.8,,29,,
605,Jason Lambert,3,27.33333333,7.333333333,290.3333333,Orthodox,190.5,190.5,31,,
604,Jens Pulver,6,31.71428571,24.71428571,925.1428571,Southpaw,170.18,177.8,31,,
603,Jason Dent,0,,,,Orthodox,177.8,180.34,26,,
602,Mario Neto,0,,,,Orthodox,182.88,,,,
601,Danny Abbadi,-1,3,21,176,Orthodox,180.34,,23,,
600,David Lee,0,,,,Orthodox,177.8,,,,
599,Renato Sobral,3,13.71428571,8.428571429,531.4285714,Orthodox,185.42,190.5,30,,
598,Stephan Bonnar,-1,29.4,37,774,Orthodox,193.04,198.12,29,,
597,Josh Neer,-1,17,19.5,538.75,Orthodox,180.34,182.88,23,,
596,Christian Wellisch,0,,,,Orthodox,187.96,195.58,30,,
595,Jamie Varner,0,,,,Orthodox,172.72,182.88,21,,
594,Rob MacDonald,1,6.5,5,177.5,Orthodox,190.5,198.12,27,,
593,Wes Combs,-1,4,22,190,Orthodox,187.96,,33,,
592,Cory Walmsley,0,,,,Orthodox,182.88,,,,
591,Alan Belcher,0,,,,Orthodox,187.96,185.42,22,,
590,Karo Parisyan,4,24,20,686,Orthodox,177.8,182.88,23,,
589,Jorge Santiago,1,9,0,133,Orthodox,185.42,187.96,25,,
588,Yuki Sasaki,0,,,,Orthodox,187.96,,29,,
587,Jonathan Goulet,1,10.66666667,8,525.3333333,Orthodox,182.88,185.42,27,,
586,Crafton Wallace,0,,,,Orthodox,182.88,,30,,
585,Jason Von Flue,-1,22.5,30.5,788.5,Orthodox,182.88,,31,,
584,Kristof Midoux,0,,,,Orthodox,185.42,,32,,
583,Sammy Morgan,-1,1,4,21,Orthodox,177.8,,24,,
582,Pat Healy,0,,,,Orthodox,182.88,187.96,23,,
581,Andrei Arlovski,-1,17.6,8.8,249,Orthodox,190.5,195.58,27,,
580,Josh Neer,2,16.33333333,14.33333333,418.3333333,Orthodox,180.34,182.88,23,,
579,Ken Shamrock,-1,9.076923077,10.69230769,527.5384615,Orthodox,185.42,182.88,42,,
578,Dan Christison,1,73,58,817,Orthodox,203.2,,34,,
577,Yves Edwards,-1,21.11111111,12.33333333,627.1111111,Southpaw,175.26,185.42,29,,
576,Joe Jordan,0,,,,Orthodox,167.64,,27,,
575,Anthony Perosh,0,,,,Orthodox,190.5,190.5,33,,
574,Gilbert Aldana,-1,28,49,447,Orthodox,185.42,,28,,
573,Kurt Pellegrino,0,,,,Orthodox,172.72,177.8,27,,
572,Luke Cummo,1,31.5,18.5,900,Orthodox,182.88,187.96,26,,
571,Chris Leben,5,20.8,11.4,441,Southpaw,180.34,187.96,25,,
570,Stephan Bonnar,3,33.75,42,742.5,Orthodox,193.04,198.12,29,,
569,Jorge Gurgel,0,,,,Orthodox,170.18,175.26,29,,
568,Dave Menne,-2,30.5,8.5,690.5,Orthodox,177.8,,31,,
567,Branden Lee Hinkle,-1,16,5,264.5,Orthodox,190.5,,32,,
566,Thiago Alves,2,12.66666667,11,300.6666667,Orthodox,175.26,177.8,22,,
565,Kristian Rothaermel,0,,,,Open Stance,182.88,,34,,
564,Justin Levens,-1,2,10,194,Orthodox,180.34,,26,,
563,Sam Stout,1,62,53,900,Orthodox,175.26,177.8,22,,
562,Josh Haynes,0,,,,Orthodox,175.26,,28,,
561,Ed Herman,0,,,,Orthodox,185.42,195.58,25,,
560,Wilson Gouveia,0,,,,Orthodox,185.42,193.04,27,,
559,Ross Pointon,0,,,,Orthodox,172.72,,26,,
558,Danny Abbadi,0,,,,Orthodox,180.34,,22,,
557,Solomon Hutcherson,0,,,,Southpaw,180.34,,33,,
556,Jesse Forbes,0,,,,Southpaw,187.96,190.5,21,,
555,Wes Combs,0,,,,Orthodox,187.96,,33,,
554,Royce Gracie,-1,2.5,2.333333333,257.25,Southpaw,185.42,,39,,
553,Alessio Sakara,1,58,7.5,605,Orthodox,182.88,182.88,24,,
552,John Alessio,-1,1,9,403,Orthodox,177.8,182.88,26,,
551,Assuerio Silva,-1,36,85,900,Orthodox,177.8,,31,,
550,Joe Riggs,1,20.4,11.4,441.8,Southpaw,182.88,177.8,23,,
549,Chael Sonnen,1,18.5,9,640,Southpaw,185.42,187.96,29,,
548,Matt Wiman,0,,,,Orthodox,177.8,172.72,22,,
547,Fabiano Scherner,-1,10,28,502,Orthodox,190.5,,33,,
546,Rick Davis,0,,,,Orthodox,175.26,,,,
545,Andrei Arlovski,6,18.33333333,8.333333333,258.5555556,Orthodox,190.5,195.58,27,,
544,Nick Diaz,-2,23.57142857,21.28571429,597,Southpaw,185.42,193.04,22,,
543,Forrest Griffin,3,40.33333333,25.33333333,416,Orthodox,190.5,195.58,27,,
542,Justin Levens,0,,,,Orthodox,180.34,,25,,
541,Marcio Cruz,2,21.5,2,306,Orthodox,193.04,,27,,
540,Nick Thompson,1,48,14,900,Orthodox,185.42,187.96,24,,
539,Scott Smith,0,,,,Orthodox,182.88,177.8,26,,
538,Terry Martin,-1,12,6,309,Orthodox,172.72,180.34,25,,
537,Derrick Noble,0,,,,Southpaw,175.26,,27,,
536,Keith Jardine,2,42.5,17.5,704,Orthodox,187.96,193.04,30,,
535,Sam Hoger,1,14.33333333,22,741.6666667,Orthodox,187.96,,25,,
534,Joe Stevenson,1,20,20,900,Orthodox,170.18,177.8,23,,
533,Luigi Fioravanti,0,,,,Orthodox,172.72,177.8,25,,
532,Jason Von Flue,1,28,18,677,Orthodox,182.88,,30,,
531,Joshua Burkman,2,5.5,1.5,44,Orthodox,177.8,182.88,25,,
530,Brad Imes,-1,42,48,900,Orthodox,200.66,,29,,
529,Ansar Chalangov,-1,2,8,145,Orthodox,175.26,,26,,
528,Trevor Prangley,-1,34.66666667,17.33333333,721.6666667,Orthodox,185.42,190.5,33,,
527,David Loiseau,3,20.2,21.6,484,Orthodox,182.88,193.04,26,,
526,Steve Vigneault,0,,,,Orthodox,177.8,,28,,
525,BJ Penn,1,29.625,15.5,644,Orthodox,175.26,177.8,27,,
524,Joe Doerksen,-1,7.666666667,28.33333333,724.6666667,Orthodox,182.88,190.5,28,,
523,Yves Edwards,6,21.25,11.125,654,Southpaw,175.26,185.42,29,,
522,Spencer Fisher,2,19,14,441.5,Southpaw,170.18,177.8,29,,
521,Rob MacDonald,0,,,,Orthodox,190.5,198.12,27,,
520,Icho Larenas,0,,,,Orthodox,190.5,,25,,
519,Randy Couture,1,32.4,15.4,740.3333333,Orthodox,185.42,190.5,42,,
518,Justin Eilers,-2,5.333333333,20.66666667,179.3333333,Orthodox,185.42,,27,,
517,Frank Mir,4,6.857142857,8.142857143,174,Southpaw,190.5,200.66,26,,
516,Mike van Arsdale,-1,23,16.33333333,737.6666667,Switch,187.96,,40,,
515,Nick Diaz,-1,21.16666667,16.33333333,546.5,Southpaw,185.42,193.04,22,,
514,Elvis Sinosic,-4,6.8,23.6,324,Orthodox,190.5,195.58,34,,
513,Gilbert Aldana,0,,,,Orthodox,185.42,,28,,
512,Branden Lee Hinkle,1,27,0,254,Orthodox,190.5,,32,,
511,Mike Whitehead,0,,,,Orthodox,185.42,,24,,
510,Assuerio Silva,0,,,,Orthodox,177.8,,31,,
509,James Irvin,1,4.5,11,212,Orthodox,187.96,190.5,27,,
508,Drew Fickett,2,3,7,414.3333333,Orthodox,177.8,177.8,26,,
507,Jorge Rivera,1,38.75,22,693.25,Orthodox,185.42,185.42,33,,
506,Melvin Guillard,1,19,3,475,Orthodox,175.26,172.72,22,,
505,Jonathan Goulet,1,14,10,665,Orthodox,182.88,185.42,26,,
504,Aaron Riley,-1,55,64,900,Southpaw,172.72,175.26,25,,
503,Alex Karalexis,-1,12,19.5,286,Orthodox,172.72,167.64,28,,
502,Nate Quarry,3,19.33333333,6,132,Open Stance,182.88,182.88,33,,
501,Kevin Jordan,-1,18,20,240,Orthodox,190.5,,34,,
500,Joe Riggs,1,16.66666667,3.666666667,367,Southpaw,182.88,177.8,23,,
499,Sean Sherk,-1,14.5,14,810.75,Orthodox,167.64,170.18,32,,
498,Trevor Prangley,2,33,7,632.5,Orthodox,185.42,190.5,33,,
497,Jeff Newton,0,,,,Sideways,187.96,,38,,
496,Ansar Chalangov,0,,,,Orthodox,175.26,,26,,
495,Keith Wisniewski,0,,,,Orthodox,182.88,190.5,24,,
494,Nick Diaz,2,22.8,11.4,475.8,Southpaw,185.42,193.04,22,,
493,Brad Imes,0,,,,Orthodox,200.66,,28,,
492,Luke Cummo,0,,,,Orthodox,182.88,187.96,25,,
491,Kit Cope,0,,,,Orthodox,182.88,,28,,
490,Sammy Morgan,0,,,,Orthodox,177.8,,24,,
489,Marcus Davis,0,,,,Southpaw,177.8,177.8,32,,
488,Kerry Schall,0,,,,Orthodox,187.96,,34,,
487,Paul Buentello,2,21,12.5,227,Orthodox,187.96,195.58,31,,
486,Sean Gannon,0,,,,Southpaw,190.5,,,,
485,Elvis Sinosic,-3,4,22,352.5,Orthodox,190.5,195.58,34,,
484,Chael Sonnen,0,,,,Southpaw,185.42,187.96,28,,
483,Chris Lytle,-1,18.4,19.8,638.4,Orthodox,180.34,172.72,31,,
482,Dennis Hallman,-2,5.333333333,16,591.6666667,Orthodox,175.26,182.88,29,,
481,Keigo Kunihara,0,,,,Orthodox,182.88,,,,
480,Ron Faircloth,0,,,,Orthodox,175.26,,26,,
479,Evan Tanner,-1,24.38461538,15.46153846,402.3076923,Orthodox,182.88,187.96,34,,
478,Edwin DeWees,-1,4,37,215,Orthodox,185.42,,23,,
477,Fabiano Scherner,0,,,,Orthodox,190.5,,33,,
476,Josh Koscheck,2,7,0.5,187,Orthodox,177.8,185.42,27,,
475,Thiago Alves,0,,,,Orthodox,175.26,177.8,22,,
474,Brock Larson,0,,,,Southpaw,180.34,180.34,28,,
473,Jay Hieron,-1,5,24,102,Orthodox,182.88,190.5,29,,
472,Jeremy Horn,-1,9.857142857,6.571428571,395.4285714,Orthodox,185.42,187.96,29,,
471,Tra Telligman,-2,14.25,19.5,379,Orthodox,187.96,,40,,
470,Mike van Arsdale,2,30.5,11,780.5,Switch,187.96,,40,,
469,Brian Gassaway,0,,,,Orthodox,185.42,,33,,
468,Frank Trigg,-1,16.5,4.5,291.25,Southpaw,175.26,180.34,33,,
467,Joe Doerksen,1,7.5,33,637,Orthodox,182.88,190.5,27,,
466,Travis Lutter,-1,0.5,10.5,413,Orthodox,180.34,190.5,32,,
465,Terry Martin,0,,,,Orthodox,172.72,180.34,24,,
464,Ivan Salaverry,2,21.5,7.75,476.25,Orthodox,182.88,,34,,
463,Patrick Cote,-2,24,27,827.5,Orthodox,180.34,180.34,25,,
462,Sam Hoger,1,22,21,900,Orthodox,187.96,,25,,
461,Pete Sell,1,16,17,859,Orthodox,180.34,190.5,23,,
460,Pete Spratt,1,7.666666667,5.666666667,232.6666667,Orthodox,175.26,,34,,
459,Gideon Ray,-1,11,17,300,Southpaw,177.8,,32,,
458,Alex Karalexis,1,6,1,100,Orthodox,172.72,167.64,27,,
457,Josh Neer,0,,,,Orthodox,180.34,182.88,22,,
456,Justin Eilers,-1,5.5,14.5,144,Orthodox,185.42,,26,,
455,Matt Serra,2,16.28571429,15,795.5714286,Orthodox,167.64,172.72,31,,
454,Evan Tanner,4,24.33333333,8.666666667,343.75,Orthodox,182.88,187.96,34,,
453,Bill Mahood,0,,,,Orthodox,190.5,,38,,
452,Kevin Jordan,0,,,,Orthodox,190.5,,34,,
451,Shonie Carter,-1,18,10.66666667,651,Southpaw,177.8,,33,,
450,Charles McCarthy,0,,,,Orthodox,177.8,180.34,24,,
449,Koji Oishi,-1,1,13,900,Orthodox,172.72,,28,,
448,Randy Couture,1,34.61538462,16.15384615,794.3846154,Orthodox,185.42,190.5,41,,
447,Travis Wiuff,-1,0,24,250,Orthodox,190.5,,27,,
446,Frank Trigg,2,17.66666667,1.666666667,306.6666667,Southpaw,175.26,180.34,32,,
445,Travis Lutter,1,1,10,333,Orthodox,180.34,190.5,31,,
444,Jason Miller,0,,,,Orthodox,185.42,182.88,24,,
443,Joe Riggs,1,29,6,519,Southpaw,182.88,177.8,22,,
442,Patrick Cote,-1,11,45,900,Orthodox,180.34,180.34,25,,
441,John Marsh,0,,,,Orthodox,182.88,,34,,
440,Ken Shamrock,1,9.833333333,9.666666667,558,Orthodox,185.42,182.88,41,,
439,Stephan Bonnar,0,,,,Orthodox,193.04,198.12,28,,
438,Kenny Florian,0,,,,Southpaw,177.8,187.96,28,,
437,Bobby Southworth,0,,,,Orthodox,187.96,,35,,
436,Jason Thacker,0,,,,Orthodox,177.8,,29,,
435,Chris Sanford,0,,,,Orthodox,180.34,,37,,
434,Lodune Sincaid,0,,,,Orthodox,175.26,,31,,
433,Alex Schoenauer,0,,,,Orthodox,190.5,,28,,
432,Josh Rafferty,0,,,,Orthodox,182.88,,24,,
431,Vitor Belfort,-1,8.7,13.4,287.1,Southpaw,182.88,187.96,27,,
430,Phil Baroni,-3,24.85714286,32,539.8571429,Orthodox,175.26,182.88,28,,
429,Tim Sylvia,-1,40.5,10.75,189,Orthodox,203.2,203.2,28,,
428,David Terrell,1,5,0,24,Southpaw,185.42,,27,,
427,Justin Eilers,1,4,7,74,Orthodox,185.42,,26,,
426,James Irvin,0,,,,Orthodox,187.96,190.5,26,,
425,Gideon Ray,0,,,,Southpaw,177.8,,31,,
424,Chris Lytle,2,21.25,17.5,573,Orthodox,180.34,172.72,30,,
423,Drew Fickett,0,,,,Orthodox,177.8,177.8,25,,
422,Patrick Cote,0,,,,Orthodox,180.34,180.34,24,,
421,Jorge Rivera,-1,41,17.5,502.5,Orthodox,185.42,185.42,32,,
420,Georges St-Pierre,2,35,3,501,Orthodox,180.34,193.04,23,,
419,Renato Verissimo,-1,14.5,7.5,900,Orthodox,185.42,,31,,
418,Robbie Lawler,-1,26.33333333,25.16666667,509.1666667,Southpaw,180.34,187.96,22,,
